1 4690.693754
2 4696.812069
3 4709.051661
4 4702.361970
5 4712.578283
6 4706.304727
7 4713.472038
8 4708.707725
9 4713.666782
10 4710.196713
11 4713.652749
12 4711.148351
13 4713.580552
14 4711.773693
15 4713.500569
16 4712.193746
17 4713.429183
18 4712.480737
19 4713.370436
20 4712.679452
21 4713.323924
22 4712.818536
23 4713.287844
24 4712.916764
25 4713.260169
26 4712.986675
27 4713.239072
28 4713.036769
29 4713.223041
30 4713.072881
31 4713.210876
32 4713.099055
33 4713.201648
34 4713.118120
35 4713.194643
36 4713.132071
37 4713.189323
38 4713.142322
39 4713.185277
40 4713.149883
41 4713.182197
42 4713.155481
43 4713.179848
44 4713.159639
45 4713.178055
46 4713.162737
47 4713.176685
48 4713.165052
49 4713.175636
50 4713.166786
51 4713.174832
52 4713.168089
53 4713.174215
54 4713.169070
55 4713.173742
56 4713.169810
57 4713.173378
58 4713.170369
59 4713.173097
60 4713.170793
61 4713.172882
62 4713.171114
63 4713.172715
64 4713.171359
65 4713.172587
66 4713.171545
67 4713.172488
68 4713.171686
69 4713.172412
70 4713.171795
71 4713.172353
72 4713.171877
73 4713.172307
74 4713.171941
75 4713.172272
76 4713.171989
77 4713.172244
78 4713.172026
79 4713.172223
80 4713.172055
81 4713.172207
82 4713.172076
83 4713.172194
84 4713.172093
85 4713.172184
86 4713.172106
87 4713.172176
88 4713.172116
89 4713.172170
90 4713.172124
91 4713.172166
92 4713.172130
93 4713.172162
94 4713.172134
95 4713.172160
96 4713.172138
97 4713.172157
98 4713.172141
99 4713.172156
100 4713.172143
101 4713.172154
102 4713.172144
103 4713.172153
104 4713.172146
105 4713.172153
106 4713.172147
107 4713.172152
108 4713.172147
109 4713.172152
110 4713.172148
111 4713.172151
112 4713.172148
113 4713.172151
114 4713.172149
115 4713.172151
116 4713.172149
117 4713.172150
118 4713.172149
119 4713.172150
120 4713.172149
121 4713.172150
122 4713.172149
123 4713.172150
124 4713.172150
125 4713.172150
126 4713.172150
127 4713.172150
128 4713.172150
129 4713.172150
130 4713.172150
